avgCushion,avgExpectedYAC,avgIntendedAirYards,avgSeparation,avgYAC,avgYACAboveExpectation,catchPercentage,percentShareOfIntendedAirYards,recTouchdowns,receptions,targets,yards,player,playerName,position,teamId,season,player_clean,team_abbr,birth_date,total_round_trip_miles
6.227065217,4.657301597,7.700925926,3.253567722,4.979864865,0.322563268,68.51851852,19.16474259,6,74,108,850,"{'season': 2018, 'currentTeamId': '3200', 'displayName': 'Julian Edelman', 'esbId': 'EDE425791', 'firstName': 'Julian', 'footballName': 'Julian', 'gsisId': '00-0027150', 'gsisItId': 34683, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/u0hbuo2bsvtlg7lnxm43', 'jerseyNumber': 11, 'lastName': 'Edelman', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'J.Edelman', 'smartId': '32004544-4542-5791-52f0-bc67f5a8aae9', 'status': 'ACT'}",Julian Edelman,WR,3200,2018,julian edelman,NE,5/22/1986,18869.44337
6.2178125,4.379806617,9.758676471,2.712475212,5.437209302,1.057402685,63.23529412,16.73146551,3,43,68,590,"{'season': 2018, 'currentTeamId': '3800', 'displayName': 'Christian Kirk', 'esbId': 'KIR257918', 'firstName': 'Christian', 'footballName': 'Christian', 'gsisId': '00-0034775', 'gsisItId': 46116, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/xhicurlusjfytzmkrfo9', 'jerseyNumber': 13, 'lastName': 'Kirk', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'C.Kirk', 'smartId': '32004b49-5225-7918-e402-81feed3bdafb', 'status': 'RES', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",Christian Kirk,WR,3800,2018,christian kirk,ARI,11/18/1996,15696.0081
6.211965812,4.449483493,11.48701613,2.970090375,4.538571429,0.089087936,62.09677419,33.29865673,6,77,124,1052,"{'season': 2018, 'currentTeamId': '3410', 'displayName': 'Odell Beckham', 'esbId': 'BEC573252', 'firstName': 'Odell', 'footballName': 'Odell', 'gsisId': '00-0031235', 'gsisItId': 41238, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/yzjnhcodduxtsqobvmpe', 'jerseyNumber': 13, 'lastName': 'Beckham', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'O.Beckham', 'smartId': '32004245-4357-3252-264b-1da3e93d2745', 'status': 'ACT', 'suffix': 'Jr.', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",Odell Beckham,WR,3410,2018,odell beckham jr,NYG,11/5/1992,15119.37179
6.180816327,2.335027601,12.68411765,2.756729324,2.574821429,0.239793828,54.90196078,25.92527282,7,56,102,652,"{'season': 2018, 'currentTeamId': '0610', 'displayName': 'Zay Jones', 'esbId': 'JON403726', 'firstName': 'Isaiah', 'footballName': 'Zay', 'gsisId': '00-0033891', 'gsisItId': 44849, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/nkixqtvictwfcuew1goo', 'jerseyNumber': 11, 'lastName': 'Jones', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'Z.Jones', 'smartId': '32004a4f-4e40-3726-920b-837ea00d253e', 'status': 'ACT'}",Zay Jones,WR,610,2018,zay jones,BUF,3/30/1995,10071.57274
6.1745,2.866592455,16.4134375,2.364326201,3.65972973,0.793137274,57.8125,29.4050465,6,37,64,553,"{'season': 2018, 'currentTeamId': '2700', 'displayName': 'Kenny Stills', 'esbId': 'STI417540', 'firstName': 'Kenneth', 'footballName': 'Kenny', 'gsisId': '00-0030085', 'gsisItId': 40092, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/ets69ksudoveicvp50ob', 'jerseyNumber': 10, 'lastName': 'Stills', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'K.Stills', 'smartId': '32005354-4941-7540-2f57-a0adf1ab483e', 'status': 'ACT', 'suffix': 'Jr.'}",Kenny Stills,WR,2700,2018,kenny stills,MIA,4/22/1992,18489.7859
6.156363636,2.864980468,11.23531915,3.091274842,3.451538462,0.586557993,55.31914894,16.48312544,2,26,47,316,"{'season': 2018, 'currentTeamId': '2100', 'displayName': 'Tajae Sharpe', 'esbId': 'SHA495155', 'firstName': 'Tajae', 'footballName': 'Tajae', 'gsisId': '00-0032778', 'gsisItId': 43429, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/olezztyjrp5ysdyppfgv', 'jerseyNumber': 19, 'lastName': 'Sharpe', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'T.Sharpe', 'smartId': '32005348-4149-5155-e7a8-969107ac4215', 'status': 'ACT'}",Tajae Sharpe,WR,2100,2018,tajae sharpe,TEN,12/23/1994,12049.56799
6.150212766,4.130715499,9.338979592,3.246848462,4.592394366,0.461678867,72.44897959,20.92940824,4,71,98,866,"{'season': 2018, 'currentTeamId': '1400', 'displayName': 'Emmanuel Sanders', 'esbId': 'SAN295989', 'firstName': 'Emmanuel', 'footballName': 'Emmanuel', 'gsisId': '00-0027685', 'gsisItId': 35521, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/r6ebggjkzsl1lt3w5ano', 'jerseyNumber': 10, 'lastName': 'Sanders', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'E.Sanders', 'smartId': '32005341-4e29-5989-16d2-05d6a07248e9', 'status': 'RES', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR'}",Emmanuel Sanders,WR,1400,2018,emmanuel sanders,DEN,3/17/1987,15500.69311
6.128426966,4.624369947,8.463069307,3.512672612,5.739848485,1.115478537,65.34653465,23.08417323,5,66,101,715,"{'season': 2018, 'currentTeamId': '2250', 'displayName': 'Dede Westbrook', 'esbId': 'WES551470', 'firstName': 'Decrick', 'footballName': 'Dede', 'gsisId': '00-0033839', 'gsisItId': 44923, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/ka3wmdkh42mcj3lgbjoe', 'jerseyNumber': 12, 'lastName': 'Westbrook', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'D.Westbrook', 'smartId': '32005745-5355-1470-8067-83ca40023853', 'status': 'ACT'}",Dede Westbrook,WR,2250,2018,dede westbrook,JAX,11/21/1993,11845.4414
6.122115385,4.433120034,8.56734375,3.228416457,5.227333333,0.794213299,70.3125,14.92308613,2,45,64,494,"{'season': 2018, 'currentTeamId': '2520', 'displayName': 'Seth Roberts', 'esbId': 'ROB240370', 'firstName': 'Seth', 'footballName': 'Seth', 'gsisId': '00-0031166', 'gsisItId': 41983, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/evaluuij0u4wrxo94tkw', 'jerseyNumber': 10, 'lastName': 'Roberts', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'S.Roberts', 'smartId': '3200524f-4224-0370-24b1-002f3e8d6b15', 'status': 'ACT'}",Seth Roberts,WR,2520,2018,seth roberts,OAK,2/22/1991,"20,931.44"
6.113,4.711260973,9.01402439,2.887994524,7.929818182,3.218557209,67.07317073,17.90385715,2,55,82,788,"{'season': 2018, 'currentTeamId': '0750', 'displayName': 'D.J. Moore', 'esbId': 'MOO272423', 'firstName': 'Denniston', 'footballName': 'D.J.', 'gsisId': '00-0034827', 'gsisItId': 46093, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/hcupqutgexfiy98ln3me', 'jerseyNumber': 12, 'lastName': 'Moore', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'D.Moore', 'smartId': '32004d4f-4f27-2423-f0b4-728a741b03cb', 'status': 'ACT'}",D.J. Moore,WR,750,2018,dj moore,CAR,4/14/1997,6950.342707
6.083559322,4.195671523,12.03375,2.626242628,4.641702128,0.446030605,65.27777778,19.96502095,3,47,72,682,"{'season': 2018, 'currentTeamId': '3200', 'displayName': 'Rob Gronkowski', 'esbId': 'GRO135948', 'firstName': 'Robert', 'footballName': 'Rob', 'gsisId': '00-0027656', 'gsisItId': 35481, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/hdryd2czt78fk6bi4t3a', 'jerseyNumber': 87, 'lastName': 'Gronkowski', 'ngsPosition': 'TE', 'ngsPositionGroup': 'TE', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'R.Gronkowski', 'smartId': '32004752-4f13-5948-af95-481204a115ed', 'status': 'ACT'}",Rob Gronkowski,TE,3200,2018,rob gronkowski,NE,5/14/1989,18869.44337
6.080517241,6.609104981,5.09390625,4.422359424,8.967333333,2.358228352,70.3125,7.621294084,3,45,64,577,"{'season': 2018, 'currentTeamId': '3410', 'displayName': 'Evan Engram', 'esbId': 'ENG726325', 'firstName': 'Evan', 'footballName': 'Evan', 'gsisId': '00-0033881', 'gsisItId': 44835, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/nyhnfypbeatlkr7wveja', 'jerseyNumber': 88, 'lastName': 'Engram', 'ngsPosition': 'TE', 'ngsPositionGroup': 'TE', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'E.Engram', 'smartId': '3200454e-4772-6325-a4a0-9b4b442fe68a', 'status': 'ACT'}",Evan Engram,TE,3410,2018,evan engram,NYG,9/2/1994,15119.37179
6.079917355,3.827446469,7.278653846,3.241403232,3.346896552,-0.480549917,74.35897436,25.7972246,8,116,156,1163,"{'season': 2018, 'currentTeamId': '3700', 'displayName': 'Zach Ertz', 'esbId': 'ERT800920', 'firstName': 'Zachary', 'footballName': 'Zach', 'gsisId': '00-0030061', 'gsisItId': 39983, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/irowplnl44sextckrrxb', 'jerseyNumber': 86, 'lastName': 'Ertz', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'TE', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'Z.Ertz', 'smartId': '32004552-5480-0920-32a6-165b5a77814e', 'status': 'ACT'}",Zach Ertz,TE,3700,2018,zach ertz,PHI,11/10/1990,18211.13552
6.079245283,3.659694966,10.25473214,3.051198104,4.345538462,0.685843496,58.03571429,35.85078224,4,65,112,891,"{'season': 2018, 'currentTeamId': '2100', 'displayName': 'Corey Davis', 'esbId': 'DAV247957', 'firstName': 'Corey', 'footballName': 'Corey', 'gsisId': '00-0033871', 'gsisItId': 44817, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/bvc0v713yjjeq5pvlep4', 'jerseyNumber': 84, 'lastName': 'Davis', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'C.Davis', 'smartId': '32004441-5624-7957-ef31-0e38b3301e4b', 'status': 'ACT'}",Corey Davis,WR,2100,2018,corey davis,TEN,1/11/1995,12049.56799
6.04075,4.350000834,6.583265306,3.865717027,4.4675,0.117499166,65.30612245,6.564095468,3,32,49,313,"{'season': 2018, 'currentTeamId': '2510', 'displayName': 'Gerald Everett', 'esbId': 'EVE166115', 'firstName': 'Gerald', 'footballName': 'Gerald', 'gsisId': '00-0033895', 'gsisItId': 44856, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/brbt0jiilylj1v5m16f3', 'jerseyNumber': 81, 'lastName': 'Everett', 'ngsPosition': 'TE', 'ngsPositionGroup': 'TE', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'G.Everett', 'smartId': '32004556-4516-6115-f11c-124334bc44da', 'status': 'ACT'}",Gerald Everett,TE,2510,2018,gerald everett,LA,6/25/1994,19567.80407
5.981960784,3.778653828,9.911775701,2.901513136,5.743466667,1.964812839,70.09345794,28.86474482,7,75,107,1005,"{'season': 2018, 'currentTeamId': '1200', 'displayName': 'Amari Cooper', 'esbId': 'COO487703', 'firstName': 'Amari', 'footballName': 'Amari', 'gsisId': '00-0031544', 'gsisItId': 42347, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/ekwyie7av318q4eaffiy', 'jerseyNumber': 19, 'lastName': 'Cooper', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'A.Cooper', 'smartId': '3200434f-4f48-7703-16a5-c78426109031', 'status': 'ACT'}",Amari Cooper,WR,1200,2018,amari cooper,DAL,6/17/1994,18985.53715
5.964324324,4.475290193,6.286530612,3.440528432,4.436666667,-0.038623527,73.46938776,7.461413997,2,36,49,333,"{'season': 2018, 'currentTeamId': '0750', 'displayName': 'Ian Thomas', 'esbId': 'THO197015', 'firstName': 'Ian', 'footballName': 'Ian', 'gsisId': '00-0034365', 'gsisItId': 46170, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/gjnpi3smp9569mct38ap', 'jerseyNumber': 80, 'lastName': 'Thomas', 'ngsPosition': 'TE', 'ngsPositionGroup': 'TE', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'I.Thomas', 'smartId': '32005448-4f19-7015-e78d-8df0c5551bf1', 'status': 'ACT'}",Ian Thomas,TE,750,2018,ian thomas,CAR,6/6/1996,6950.342707
5.955272727,4.886592772,5.723220339,3.234327683,5.01372093,0.127128158,72.88135593,8.179118505,1,43,59,447,"{'season': 2018, 'currentTeamId': '0750', 'displayName': 'Jarius Wright', 'esbId': 'WRI391959', 'firstName': 'Jarius', 'footballName': 'Jarius', 'gsisId': '00-0029572', 'gsisItId': 38648, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/f4xgfra44cd6qjy6havp', 'jerseyNumber': 13, 'lastName': 'Wright', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'J.Wright', 'smartId': '32005752-4939-1959-ac18-30681b0a1cd5', 'status': 'ACT'}",Jarius Wright,WR,750,2018,jarius wright,CAR,11/25/1989,6950.342707
5.919294118,4.214390868,10.37561798,3.021092108,4.931016949,0.716626081,66.29213483,21.11715593,5,59,89,677,"{'season': 2018, 'currentTeamId': '2120', 'displayName': 'Demaryius Thomas', 'esbId': 'THO095855', 'firstName': 'Demaryius', 'footballName': 'Demaryius', 'gsisId': '00-0027874', 'gsisItId': 35461, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/p1yjsqtqimjd6iazu3h9', 'jerseyNumber': 87, 'lastName': 'Thomas', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'De.Thomas', 'smartId': '32005448-4f09-5855-cc31-142ac25a7d75', 'status': 'RES', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",Demaryius Thomas,WR,2120,2018,demaryius thomas,HOU,12/25/1987,17678.83402
5.915244755,3.677371442,8.88966443,2.729485972,4.342058824,0.664687381,68.45637584,29.5415414,9,102,149,1021,"{'season': 2018, 'currentTeamId': '3000', 'displayName': 'Stefon Diggs', 'esbId': 'DIG218895', 'firstName': 'Stefon', 'footballName': 'Stefon', 'gsisId': '00-0031588', 'gsisItId': 42489, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/wrvjgnqxlwmh3jcpwknm', 'jerseyNumber': 14, 'lastName': 'Diggs', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'S.Diggs', 'smartId': '32004449-4721-8895-fc23-d2bf4c921bd4', 'status': 'ACT'}",Stefon Diggs,WR,3000,2018,stefon diggs,MIN,11/29/1993,14371.79524
5.912808989,3.331130816,12.84719101,2.246120903,5.139166667,1.80803585,53.93258427,30.87900098,3,48,89,672,"{'season': 2018, 'currentTeamId': '2250', 'displayName': 'Donte Moncrief', 'esbId': 'MON117004', 'firstName': 'Donte', 'footballName': 'Donte', 'gsisId': '00-0031339', 'gsisItId': 41319, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/iippulnxfyjgrlj2p5qw', 'jerseyNumber': 10, 'lastName': 'Moncrief', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'D.Moncrief', 'smartId': '32004d4f-4e11-7004-12bd-2d2a3d30b214', 'status': 'ACT'}",Donte Moncrief,WR,2250,2018,donte moncrief,JAX,8/6/1993,11845.4414
5.899745763,5.355797857,11.32333333,2.30523626,6.176315789,0.820517932,63.33333333,27.56058034,6,76,120,1270,"{'season': 2018, 'currentTeamId': '2200', 'displayName': 'T.Y. Hilton', 'esbId': 'HIL775449', 'firstName': 'Eugene', 'footballName': 'T.Y.', 'gsisId': '00-0029608', 'gsisItId': 38622, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/kbickbqrcbj2gos5ourc', 'jerseyNumber': 13, 'lastName': 'Hilton', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'T.Hilton', 'smartId': '32004849-4c77-5449-32f3-1710cf2948b2', 'status': 'ACT'}",T.Y. Hilton,WR,2200,2018,ty hilton,IND,11/14/1989,14502.58425
5.899390244,3.865493658,7.404137931,2.866364179,3.414153846,-0.451339812,74.71264368,16.15833239,3,65,87,672,"{'season': 2018, 'currentTeamId': '1200', 'displayName': 'Cole Beasley', 'esbId': 'BEA434808', 'firstName': 'Cole', 'footballName': 'Cole', 'gsisId': '00-0029000', 'gsisItId': 38947, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/f8ps0df05hmcu1tzrbub', 'jerseyNumber': 11, 'lastName': 'Beasley', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'C.Beasley', 'smartId': '32004245-4143-4808-b9d8-45a5d1a5ad73', 'status': 'ACT'}",Cole Beasley,WR,1200,2018,cole beasley,DAL,4/26/1989,18985.53715
5.886262626,4.550699442,10.37700935,3.138342282,5.155454545,0.604755104,61.68224299,25.95695737,4,66,107,872,"{'season': 2018, 'currentTeamId': '3410', 'displayName': 'Sterling Shepard', 'esbId': 'SHE495754', 'firstName': 'Sterling', 'footballName': 'Sterling', 'gsisId': '00-0032385', 'gsisItId': 43329, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/clyfhd10ta2iqitjn62q', 'jerseyNumber': 87, 'lastName': 'Shepard', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'S.Shepard', 'smartId': '32005348-4549-5754-5697-2a8312edc489', 'status': 'ACT'}",Sterling Shepard,WR,3410,2018,sterling shepard,NYG,2/10/1993,15119.37179
5.855714286,4.846703826,14.8040146,3.148717596,6.379655172,1.532951347,63.50364964,38.42517686,12,87,137,1479,"{'season': 2018, 'currentTeamId': '2310', 'displayName': 'Tyreek Hill', 'esbId': 'HIL628694', 'firstName': 'Tyreek', 'footballName': 'Tyreek', 'gsisId': '00-0033040', 'gsisItId': 43454, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/daheq1ssy3lui6kxtudq', 'jerseyNumber': 10, 'lastName': 'Hill', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'T.Hill', 'smartId': '32004849-4c62-8694-8490-45499711dee4', 'status': 'ACT'}",Tyreek Hill,WR,2310,2018,tyreek hill,KC,3/1/1994,17312.03603
5.804216867,3.689992739,9.045568182,2.721723652,4.138095238,0.448102499,71.59090909,21.66461636,3,63,88,739,"{'season': 2018, 'currentTeamId': '2520', 'displayName': 'Jordy Nelson', 'esbId': 'NEL517441', 'firstName': 'Jordy', 'footballName': 'Jordy', 'gsisId': '00-0026176', 'gsisItId': 33117, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/bde2n4ozsakatgs4yyp2', 'jerseyNumber': 82, 'lastName': 'Nelson', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'J.Nelson', 'smartId': '32004e45-4c51-7441-cb9a-dcc50c9bd02c', 'status': 'ACT'}",Jordy Nelson,WR,2520,2018,jordy nelson,OAK,5/31/1985,"20,931.44"
5.801904762,3.816841984,14.22113636,2.957531174,5.914347826,2.097505842,52.27272727,15.98337625,4,23,44,395,"{'season': 2018, 'currentTeamId': '4500', 'displayName': 'Marquise Goodwin', 'esbId': 'GOO681722', 'firstName': 'Marquise', 'footballName': 'Marquise', 'gsisId': '00-0030068', 'gsisItId': 40026, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/nmjuzbsyji3coi0gjrvg', 'jerseyNumber': 11, 'lastName': 'Goodwin', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'M.Goodwin', 'smartId': '3200474f-4f68-1722-a2ec-9d5c7a13eba1', 'status': 'ACT', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",Marquise Goodwin,WR,4500,2018,marquise goodwin,SF,11/19/1990,18381.19579
5.791142857,4.627421633,3.169318182,3.466580554,4.081111111,-0.546310522,81.81818182,2.669354206,1,36,44,253,"{'season': 2018, 'currentTeamId': '3900', 'displayName': 'Ryan Switzer', 'esbId': 'SWI749216', 'firstName': 'Ryan', 'footballName': 'Ryan', 'gsisId': '00-0033562', 'gsisItId': 44946, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/ulrojzpaak3u6fpzlcra', 'jerseyNumber': 10, 'lastName': 'Switzer', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'R.Switzer', 'smartId': '32005357-4974-9216-55ce-2acba910db49', 'status': 'ACT'}",Ryan Switzer,WR,3900,2018,ryan switzer,PIT,11/4/1994,12606.14049
5.770486111,3.427741437,9.596928105,2.903090043,3.854867257,0.427125819,73.85620915,32.74803065,9,113,153,1373,"{'season': 2018, 'currentTeamId': '3000', 'displayName': 'Adam Thielen', 'esbId': 'THI510348', 'firstName': 'Adam', 'footballName': 'Adam', 'gsisId': '00-0030035', 'gsisItId': 40488, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/stmxpojttikyk6i8hgi0', 'jerseyNumber': 19, 'lastName': 'Thielen', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'A.Thielen', 'smartId': '32005448-4951-0348-440c-28f32f21652b', 'status': 'ACT'}",Adam Thielen,WR,3000,2018,adam thielen,MIN,8/22/1990,14371.79524
5.763225806,3.737677266,6.875,3.547251405,4.02765625,0.289978984,78.04878049,12.57326506,4,64,82,634,"{'season': 2018, 'currentTeamId': '3000', 'displayName': 'Kyle Rudolph', 'esbId': 'RUD559717', 'firstName': 'Kyle', 'footballName': 'Kyle', 'gsisId': '00-0027981', 'gsisItId': 37118, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/mghugoiw9q76t8dwqhz1', 'jerseyNumber': 82, 'lastName': 'Rudolph', 'ngsPosition': 'TE', 'ngsPositionGroup': 'TE', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'K.Rudolph', 'smartId': '32005255-4455-9717-7e48-fda7c76802aa', 'status': 'ACT'}",Kyle Rudolph,TE,3000,2018,kyle rudolph,MIN,11/9/1989,14371.79524
5.763050847,4.309531814,8.054605263,3.446349332,3.716296296,-0.593235518,71.05263158,13.71816966,6,54,76,569,"{'season': 2018, 'currentTeamId': '0810', 'displayName': 'Trey Burton', 'esbId': 'BUR817654', 'firstName': 'Lawrence', 'footballName': 'Trey', 'gsisId': '00-0030710', 'gsisItId': 41548, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/vt2ce0szit4ozyh5s5iw', 'jerseyNumber': 80, 'lastName': 'Burton', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'T.Burton', 'smartId': '32004255-5281-7654-2730-ce3d8995f838', 'status': 'ACT', 'suffix': 'III', 'ngsPosition': 'TE', 'ngsPositionGroup': 'TE'}",Trey Burton,TE,810,2018,trey burton,CHI,10/29/1991,12825.42167
5.753152174,3.750305338,9.858181818,3.380877393,3.863181818,0.11287648,60,21.99491707,13,66,110,750,"{'season': 2018, 'currentTeamId': '2200', 'displayName': 'Eric Ebron', 'esbId': 'EBR474619', 'firstName': 'Eric', 'footballName': 'Eric', 'gsisId': '00-0031387', 'gsisItId': 41236, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/gxxogysbupsery4gckld', 'jerseyNumber': 85, 'lastName': 'Ebron', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'TE', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'E.Ebron', 'smartId': '32004542-5247-4619-e13a-2be177a1a622', 'status': 'ACT', 'suffix': 'Jr.'}",Eric Ebron,TE,2200,2018,eric ebron,IND,4/10/1993,14502.58425
5.742619048,4.128700067,9.96375,3.12823136,5.118461538,0.989761472,69.64285714,12.07343118,4,39,56,502,"{'season': 2018, 'currentTeamId': '3430', 'displayName': 'Chris Herndon', 'esbId': 'HER373492', 'firstName': 'Christopher', 'footballName': 'Christopher', 'gsisId': '00-0034766', 'gsisItId': 46176, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/orypxaqv1ux3nbqssqqx', 'jerseyNumber': 89, 'lastName': 'Herndon', 'ngsPosition': 'TE', 'ngsPositionGroup': 'TE', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'C.Herndon', 'smartId': '32004845-5237-3492-2b18-4e74e810b869', 'status': 'ACT'}",Chris Herndon,TE,3430,2018,chris herndon,NYJ,2/23/1996,9420.503367
5.732777778,5.256908306,6.093255814,3.689418337,5.236206897,-0.020701409,67.44186047,6.781902846,3,29,43,269,"{'season': 2018, 'currentTeamId': '4600', 'displayName': 'Nick Vannett', 'esbId': 'VAN643509', 'firstName': 'Nicholas', 'footballName': 'Nick', 'gsisId': '00-0032394', 'gsisItId': 43383, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/lpdwiclht67qphzmyruz', 'jerseyNumber': 81, 'lastName': 'Vannett', 'ngsPosition': 'TE', 'ngsPositionGroup': 'TE', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'N.Vannett', 'smartId': '32005641-4e64-3509-b1ce-15322f2faec9', 'status': 'ACT'}",Nick Vannett,TE,4600,2018,nick vannett,SEA,3/6/1993,24565.10818
5.71047619,3.730646242,9.591521739,2.439853777,3.09962963,-0.631016613,58.69565217,8.949075398,2,27,46,268,"{'season': 2018, 'currentTeamId': '2200', 'displayName': 'Zach Pascal', 'esbId': 'PAS035497', 'firstName': 'Zachary', 'footballName': 'Zach', 'gsisId': '00-0033251', 'gsisItId': 45102, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/ygh7tavdzx0h2ys4srxz', 'jerseyNumber': 14, 'lastName': 'Pascal', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'Z.Pascal', 'smartId': '32005041-5303-5497-62e8-1fb281a506b7', 'status': 'ACT'}",Zach Pascal,WR,2200,2018,zach pascal,IND,12/18/1994,14502.58425
