is_wr,recTouchdowns,receptions,targets,yards,avgCushion,avgExpectedYAC,avgIntendedAirYards,avgSeparation,avgYAC,avgYACAboveExpectation,catchPercentage,percentShareOfIntendedAirYards,turf_percentage,total_round_trip_miles,total_snaps,avg_opponent_pass_epa,sos_win_pct,age_season_start,height,weight,forty,past_ir_count,next_season_ir
0,4,114,143,963,6.220818182,4.309112906,4.732657343,3.385566452,4.796666667,0.487553761,79.72027972,13.75764093,0.117647059,10107.54242,917,-0.038715467,0.528619126,28,75,240,4.42,1,1
1,0,43,85,418,6.173452381,4.364936337,10.28376471,2.76853597,3.695813953,-0.669122383,50.58823529,22.01968905,0.176470588,12156.88602,909,-0.008762591,0.516631255,22,74,225,4.46,0,0
1,2,67,98,667,6.135444444,3.419008793,6.739693878,3.093340407,4.486567164,1.067558371,68.36734694,17.60574268,0.470588235,11815.93203,824,-0.055004884,0.56327179,28,74,203,4.58,1,0
1,2,34,57,418,6.134736842,2.907045147,10.86210526,2.3062135,3.130588235,0.223543088,59.64912281,12.91443566,0.529411765,21444.55959,675,0.017187078,0.441487979,27,73,200,4.51,1,0
1,2,68,98,771,6.089431818,5.090553474,6.937244898,3.252041623,5.655147059,0.564593584,69.3877551,16.53247281,0.588235294,8154.329166,788,-0.028286608,0.482476375,22,69,175,4.48,0,0
1,2,38,67,431,6.078208955,3.221525688,13.08089552,2.384421087,3.890526316,0.669000628,56.71641791,18.60049535,0.647058824,25103.14906,748,-0.036350995,0.529821671,21,76,201,4.52,0,0
1,3,57,85,787,6.069625,4.485807715,9.938823529,3.128742818,4.696666667,0.210858952,67.05882353,17.17341942,0.117647059,10107.54242,585,-0.038715467,0.528619126,26,71,200,4.47,1,1
0,2,73,91,673,6.06556962,4.331444573,5.867582418,3.829743969,4.487123288,0.155678715,80.21978022,11.40275571,0.588235294,11686.28426,784,-0.020243721,0.483521756,23,76,240,4.71,0,0
1,4,51,101,574,6.064591837,3.803695691,11.86178218,2.514895689,3.385294118,-0.418401574,50.4950495,30.48502136,0.176470588,24422.64928,784,-0.022057883,0.545373237,26,69,170,4.27,1,1
0,6,42,61,419,6.016346154,2.169186276,8.83852459,2.354532731,2.106428571,-0.062757705,68.85245902,13.72294989,0.588235294,16186.99694,664,-0.045215458,0.514051854,28,77,250,4.79,1,0
1,3,26,52,449,6.009183673,3.232676164,17.54230769,2.480391722,2.281153846,-0.951522317,50,23.36254719,0.235294118,18143.28855,692,-0.002819249,0.512364244,27,74,215,4.44,0,0
1,6,105,160,1486,5.996315789,4.402659577,8.9824375,2.890085917,6.342952381,1.940292804,65.625,33.49398377,0.647058824,30181.89015,1049,-0.010258163,0.528526927,22,74,205,4.57,0,1
0,5,95,127,960,5.983300971,3.789140177,7.235826772,3.076395881,3.886315789,0.097175613,74.80314961,19.29177085,0.588235294,13172.16087,790,-0.00056376,0.50890606,26,77,248,4.7,2,0
0,0,61,87,621,5.973043478,4.224486257,6.715747126,3.450107992,4.456557377,0.23207112,70.11494253,15.25604738,0.647058824,14340.10044,772,-0.027849952,0.492552026,28,75,254,4.8,0,0
1,8,107,160,1183,5.956666667,3.662347536,10.1021875,2.811148861,3.961495327,0.299147792,66.875,34.51792151,0.588235294,11686.28426,1074,-0.020243721,0.483521756,29,72,191,4.46,0,1
1,5,42,76,656,5.940675676,3.475029421,13.09407895,2.328017206,5.437380952,1.962351532,55.26315789,26.52629839,0.470588235,11815.93203,573,-0.055004884,0.56327179,24,76,210,4.43,0,0
1,7,100,145,1216,5.938473282,4.346315289,8.601310345,3.196106564,5.5698,1.223484711,68.96551724,33.24457026,0.470588235,11815.93203,890,-0.055004884,0.56327179,23,72,200,4.34,0,0
0,3,51,70,411,5.935892857,4.945532955,3.962857143,3.984096198,5.588431373,0.642898418,72.85714286,5.887334167,0.647058824,25103.14906,572,-0.036350995,0.529821671,29,75,240,4.62,0,0
1,1,31,61,414,5.91,4.722360337,10.59934426,3.075422806,6.17483871,1.452478373,50.81967213,17.17482428,0.235294118,11359.62658,766,0.006263871,0.464269382,25,71,172,4.38,1,0
1,8,59,96,674,5.904,2.606293386,12.16385417,2.715135264,2.398644068,-0.207649318,61.45833333,24.24990655,0.176470588,17450.51153,938,-0.008868595,0.495394575,23,74,200,4.56,0,0
1,3,48,75,540,5.884931507,3.734539318,8.998666667,3.273960466,3.967708333,0.233169016,64,14.16836187,0.588235294,13172.16087,821,-0.00056376,0.50890606,26,71,200,4.48,0,0
0,10,86,120,889,5.842929293,3.532683842,7.0575,3.38621757,4.347790698,0.815106856,71.66666667,21.0885675,0.647058824,18231.83526,1153,-0.019159209,0.497460072,22,75,249,4.59,0,0
1,0,33,55,394,5.841272727,3.882395273,10.96836364,1.994365961,4.203333333,0.320938061,60,15.35473755,0.588235294,16186.99694,580,-0.045215458,0.514051854,30,75,216,4.45,1,0
1,8,80,109,1297,5.805794393,4.526998695,11.1753211,3.019578666,7.0005,2.473501305,73.39449541,24.0617648,0.705882353,17664.30932,742,-0.023470834,0.489852081,24,76,222,4.43,2,1
0,2,29,45,244,5.805142857,3.687165486,8.692444444,3.09102821,3.235517241,-0.451648245,64.44444444,9.956170046,0.588235294,16186.99694,531,-0.045215458,0.514051854,27,78,252,4.54,0,0
1,8,66,119,1114,5.799243697,3.977973072,13.75378151,2.447393521,5.923636364,1.945663292,55.46218487,38.33281417,0.647058824,30073.40601,831,-0.001220789,0.497130658,25,76,230,4.33,0,0
1,7,75,137,1057,5.789465649,3.55940401,14.19051095,2.27108447,3.362,-0.19740401,54.74452555,43.8156412,0.117647059,8488.931555,758,-0.03321675,0.51342601,31,73,212,4.57,1,0
0,5,59,88,635,5.774852941,4.154948978,7.986022727,3.3139522,4.621864407,0.466915429,67.04545455,13.88206849,0.705882353,17664.30932,816,-0.023470834,0.489852081,27,77,242,4.75,0,0
1,5,40,64,608,5.765,4.000632248,11.148125,2.497459871,4.96475,0.964117752,62.5,17.76629017,0.647058824,18231.83526,1003,-0.019159209,0.497460072,28,75,196,4.52,0,1
1,13,119,171,1799,5.756883117,5.003954743,10.83725146,3.258426638,5.770504202,0.766549458,69.59064327,43.43852477,0.117647059,22248.43637,735,-0.035157714,0.46081025,29,70,185,4.29,0,0
1,4,79,132,1002,5.750472441,3.938838584,11.43515152,2.639708694,4.558987342,0.620148758,59.84848485,33.89090713,0.411764706,17548.96461,941,-0.015542692,0.497974463,27,72,210,4.35,0,0
1,7,75,105,1342,5.748058252,3.257360411,14.09009524,2.895383651,5.118,1.860639589,71.42857143,37.60166321,0.117647059,32712.96749,990,0.005773502,0.517377512,25,72,206,4.5,0,1
1,5,35,66,525,5.74609375,2.556324469,15.09181818,2.288238035,2.792285714,0.235961246,53.03030303,25.09144222,0.176470588,12156.88602,770,-0.008762591,0.516631255,26,75,198,4.34,2,1
1,2,39,45,611,5.69,4.607449878,8.300222222,3.50998029,7.648717949,3.041268071,86.66666667,7.976483351,0.588235294,11686.28426,703,-0.020243721,0.483521756,23,72,190,4.43,0,0
0,1,34,46,352,5.604285714,5.28068732,7.099782609,4.323183077,5.332058824,0.051371503,73.91304348,6.782198779,0.176470588,17450.51153,502,-0.008868595,0.495394575,22,78,252,4.61,0,1
1,8,76,136,1016,5.580962963,3.136831703,13.75323529,2.290664568,2.704868421,-0.431963282,55.88235294,38.02302393,0.117647059,10107.54242,993,-0.038715467,0.528619126,28,73,190,4.43,1,0
1,3,95,168,1042,5.552670807,3.115567138,10.21154762,2.45604308,3.582526316,0.466959178,56.54761905,44.7949741,0.647058824,14340.10044,1008,-0.027849952,0.492552026,23,72,192,4.38,0,0
0,6,45,61,544,5.551836735,4.969058108,7.859836066,3.212977322,5.036222222,0.067164114,73.7704918,11.71644946,0.058823529,17936.40421,485,-0.012523704,0.542189064,27,77,255,4.67,0,0
1,12,135,181,1749,5.545818182,4.466668217,9.668563536,2.710044245,5.220222222,0.753554006,74.58563536,36.50287745,0.529411765,21444.55959,1078,0.017187078,0.441487979,24,74,189,4.5,0,1
1,1,32,56,367,5.542727273,2.266183825,14.24303571,2.504239979,1.7765625,-0.489621325,57.14285714,19.49141152,0.058823529,17936.40421,692,-0.012523704,0.542189064,23,73,210,4.39,2,0
0,1,54,77,528,5.491607143,5.104129243,6.883376623,3.772806153,5.265,0.160870757,70.12987013,11.94545864,0.117647059,8488.931555,692,-0.03321675,0.51342601,23,75,250,4.52,0,0
0,5,71,102,761,5.46721519,4.623660029,5.659019608,3.338914694,6.023380282,1.399720253,69.60784314,12.0400403,0.529411765,21444.55959,955,0.017187078,0.441487979,24,77,250,4.81,0,0
1,5,72,128,1250,5.39536,2.654604355,14.03164063,2.166104854,4.271666667,1.617062311,56.25,35.06430881,0.294117647,16893.51422,952,-0.019092074,0.529314299,29,73,211,4.42,0,0
0,6,65,90,1020,5.385774648,4.812551622,9.630555556,3.295197448,7.660153846,2.847602224,72.22222222,22.02914684,0.117647059,32712.96749,1084,0.005773502,0.517377512,29,76,250,4.52,2,0
1,3,35,64,565,5.309375,3.728633919,14.2384375,2.676241473,4.87,1.141366081,54.6875,22.26870734,0.058823529,17936.40421,518,-0.012523704,0.542189064,30,71,198,4.43,2,0
1,8,103,175,1144,5.252865497,3.126596063,10.42691429,2.551200386,3.470291262,0.343695199,58.85714286,44.49101504,0.176470588,22046.06952,963,-0.021002825,0.490322693,30,73,215,4.56,0,0
1,1,39,64,448,5.113833333,2.512456254,10.17125,1.996512926,2.893333333,0.380877079,60.9375,13.21437634,0.470588235,11815.93203,490,-0.055004884,0.56327179,33,71,195,4.57,4,0
0,3,81,106,825,5.107714286,4.495926895,5.95,3.46436421,5.447037037,0.951110142,76.41509434,16.04863191,0.176470588,24422.64928,786,-0.022057883,0.545373237,23,76,245,4.56,0,0
0,6,81,123,882,5.078837209,5.396506014,4.92699187,3.483109741,7.611975309,2.215469294,65.85365854,11.83133678,0.294117647,16893.51422,1021,-0.019092074,0.529314299,27,76,246,4.64,2,1
1,5,63,106,1140,5.057809524,3.70605027,13.19,2.27082197,6.646666667,2.940616397,59.43396226,38.39799186,0.294117647,16799.86463,988,-0.032170348,0.534971142,22,75,200,4.47,0,0
0,4,37,59,368,4.9534,3.754225294,7.829322034,2.802762571,3.98027027,0.226044976,62.71186441,9.377099764,0.764705882,15323.18852,555,0.007729944,0.429164896,26,76,231,4.58,0,0
