,avgCushion,avgExpectedYAC,avgIntendedAirYards,avgSeparation,avgYAC,avgYACAboveExpectation,catchPercentage,percentShareOfIntendedAirYards,recTouchdowns,receptions,targets,yards,player_x,playerName,position,teamId,season,player_clean,team_abbr,total_round_trip_miles,birth_date,turf_percentage,player_y,total_snaps,avg_opponent_pass_epa,sos_win_pct,age_season_start,height,weight,forty
612,5.845428571,6.042961766,6.613518519,3.2068693,7.648918919,1.605957153,68.51851852,8.54852454,5,37,54,495,"{'season': 2022, 'currentTeamId': '2120', 'displayName': 'Jordan Akins', 'esbId': 'AKI501776', 'firstName': 'Jordan', 'footballName': 'Jordan', 'gsisId': '00-0034364', 'gsisItId': 46167, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/jewjor3rbkrnwksetwf0', 'jerseyNumber': 88, 'lastName': 'Akins', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'J.Akins', 'smartId': '3200414b-4950-1776-ed8f-713681e78d61', 'status': 'ACT', 'uniformNumber': '88', 'ngsPosition': 'TE', 'ngsPositionGroup': 'WR'}",jordan akins,TE,2120,2022,jordan akins,HOU,16082.45908,1992-04-19,0.647058824,Jordan Akins,406,0.0023461524,0.4687478500171998,30,76.0,243.0,
615,5.764259259,3.179018081,11.31954128,2.543515705,3.944324324,0.765306243,67.88990826,28.88280253,7,74,109,1029,"{'season': 2022, 'currentTeamId': '0920', 'displayName': 'Tee Higgins', 'esbId': 'HIG387791', 'firstName': 'Tamaurice', 'footballName': 'Tee', 'gsisId': '00-0036410', 'gsisItId': 52441, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/m8i5zbmmhqku4zsul3vj', 'jerseyNumber': 85, 'lastName': 'Higgins', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'T.Higgins', 'smartId': '32004849-4738-7791-9f89-d556c4b59b9a', 'status': 'ACT', 'uniformNumber': '85', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",tee higgins,WR,920,2022,tee higgins,CIN,11334.72454,1999-01-18,0.6875,Tee Higgins,929,0.0011373237,0.5360454800572122,23,76.0,210.0,
616,5.762123894,4.382012739,11.98940171,2.965211729,7.204666667,2.822653927,64.1025641,27.22309876,8,75,117,1356,"{'season': 2022, 'currentTeamId': '2700', 'displayName': 'Jaylen Waddle', 'esbId': 'WAD088683', 'firstName': 'Jaylen', 'footballName': 'Jaylen', 'gsisId': '00-0036613', 'gsisItId': 53435, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/nlneyg7usy4pn9psbnru', 'jerseyNumber': 17, 'lastName': 'Waddle', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'J.Waddle', 'smartId': '32005741-4408-8683-c826-c882ad6fd5c2', 'status': 'ACT', 'uniformNumber': '17', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",jaylen waddle,WR,2700,2022,jaylen waddle,MIA,27464.65864,1998-11-25,0.352941176,Jaylen Waddle,845,-0.02128195,0.5395740167411994,23,70.0,182.0,
633,5.47745098,4.068264058,7.915538462,4.266771245,4.446458333,0.378194275,73.84615385,9.944451317,6,48,65,517,"{'season': 2022, 'currentTeamId': '0610', 'displayName': 'Dawson Knox', 'esbId': 'KNO490795', 'firstName': 'Dawson', 'footballName': 'Dawson', 'gsisId': '00-0035689', 'gsisItId': 47879, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/ip13rlibbh1y7lejzj6t', 'jerseyNumber': 88, 'lastName': 'Knox', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'D.Knox', 'smartId': '32004b4e-4f49-0795-942a-0c363ee9b439', 'status': 'ACT', 'uniformNumber': '88', 'ngsPosition': 'TE', 'ngsPositionGroup': 'TE'}",dawson knox,TE,610,2022,dawson knox,BUF,11665.80407,1996-11-14,0.75,Dawson Knox,937,0.002920119,0.4973808431754768,25,76.0,254.0,
634,5.468958333,4.371761448,13.4218,2.321475778,4.8812,0.509438552,50.0,19.47039504,3,25,50,397,"{'season': 2022, 'currentTeamId': '2100', 'displayName': 'Nick Westbrook-Ikhine', 'esbId': 'WES567220', 'firstName': 'Nicholas', 'footballName': 'Nick', 'gsisId': '00-0036182', 'gsisItId': 53074, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/rrpe7w9vvgasgkyemixa', 'jerseyNumber': 15, 'lastName': 'Westbrook-Ikhine', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'N.Westbrook-Ikhine', 'smartId': '32005745-5356-7220-67cc-7d57ec5c5725', 'status': 'ACT', 'uniformNumber': '15', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR'}",nick westbrook-ikhine,WR,2100,2022,nick westbrook-ikhine,TEN,12266.01296,1997-03-21,0.235294118,Nick Westbrook-Ikhine,777,-0.019904962,0.4938292964244521,25,74.0,215.0,
645,5.102391304,4.456214234,12.46191489,2.581705839,5.6975,1.241285766,59.57446809,18.27670781,1,28,47,490,"{'season': 2022, 'currentTeamId': '0750', 'displayName': 'Terrace Marshall', 'esbId': 'MAR482288', 'firstName': 'Terrace', 'footballName': 'Terrace', 'gsisId': '00-0036955', 'gsisItId': 53488, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/azlfs3xbnfr3deksqvua', 'jerseyNumber': 88, 'lastName': 'Marshall', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'T.Marshall', 'smartId': '32004d41-5248-2288-c0d9-2d0813ce7c88', 'status': 'ACT', 'uniformNumber': '88', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",terrace marshall,WR,750,2022,terrace marshall,CAR,14038.67818,2000-06-09,0.352941176,,645,0.011279171,0.4646340476335013,22,74.0,200.0,
662,7.044166667,3.698078393,6.752340426,2.954802799,4.598125,0.900046607,68.08510638,8.715855849,2,32,47,308,"{'season': 2023, 'displayName': 'Pat Freiermuth', 'esbId': 'FRE439769', 'firstName': 'Pat', 'footballName': 'Pat', 'gsisId': '00-0036894', 'gsisItId': 53484, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/evpkfpnuj5rajjnl5hkw', 'jerseyNumber': 88, 'lastName': 'Freiermuth', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'P.Freiermuth', 'smartId': '32004652-4543-9769-d771-bdf1de25cd8b', 'status': 'ACT', 'uniformNumber': '88', 'currentTeamId': '3900', 'ngsPosition': 'TE', 'ngsPositionGroup': 'TE'}",pat freiermuth,TE,3900,2023,pat freiermuth,PIT,16799.86463,1998-10-25,0.294117647,Pat Freiermuth,518,-0.032170348,0.5349711424530825,24,77.0,258.0,
663,7.028426966,5.616324505,6.21344086,3.785887909,5.916190476,0.299865971,67.74193548,13.53370604,4,63,93,628,"{'season': 2023, 'displayName': 'Jaxon Smith-Njigba', 'esbId': 'SMI829636', 'firstName': 'Jaxon', 'footballName': 'Jaxon', 'gsisId': '00-0038543', 'gsisItId': 55884, 'lastName': 'Smith-Njigba', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'J.Smith-Njigba', 'status': 'ACT', 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/r65p3l8nq7v4l9htqsud', 'smartId': '3200534d-4982-9636-a18c-5da6fbdaa80c', 'jerseyNumber': 11, 'uniformNumber': '11', 'currentTeamId': '4600', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR'}",jaxon smith-njigba,WR,4600,2023,jaxon smith-njigba,SEA,30073.40601,2002-02-14,0.647058824,Jaxon Smith-Njigba,675,-0.001220789,0.4971306582488517,21,72.0,198.0,
668,6.899866667,2.977058636,14.23133333,2.94657712,3.190638298,0.213579662,62.66666667,21.08374832,7,47,75,709,"{'season': 2023, 'displayName': 'Tank Dell', 'esbId': 'DEL440817', 'firstName': 'Nathaniel', 'footballName': 'Tank', 'gsisId': '00-0038977', 'gsisItId': 55934, 'lastName': 'Dell', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'T.Dell', 'status': 'ACT', 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/vxkqythvtp5ujzpqlvsk', 'smartId': '32004445-4c44-0817-a646-b67c3fe533fb', 'currentTeamId': '2120', 'jerseyNumber': 3, 'uniformNumber': '3', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",tank dell,WR,2120,2023,tank dell,HOU,17664.30932,1999-10-29,0.705882353,Tank Dell,457,-0.023470834,0.4898520811833505,23,70.0,165.0,
673,6.777894737,5.06328397,11.40180328,2.610418173,5.628947368,0.565663398,62.29508197,14.76099418,2,38,61,581,"{'season': 2023, 'displayName': 'Josh Palmer', 'esbId': 'PAL451625', 'firstName': 'Josh', 'footballName': 'Josh', 'gsisId': '00-0036988', 'gsisItId': 53506, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/bbvzvwnb52cghz4fqyut', 'jerseyNumber': 5, 'lastName': 'Palmer', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'J.Palmer', 'smartId': '32005041-4c45-1625-eb93-c2c9b11c4006', 'status': 'ACT', 'uniformNumber': '5', 'currentTeamId': '4400', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",josh palmer,WR,4400,2023,josh palmer,LAC,25103.14906,1999-09-22,0.647058824,Josh Palmer,525,-0.036350995,0.5298216706703321,23,73.0,210.0,
676,6.747,4.270141777,12.31644444,2.904109334,4.517857143,0.247715366,62.22222222,12.49132297,3,28,45,370,"{'season': 2023, 'displayName': 'Nick Westbrook-Ikhine', 'esbId': 'WES567220', 'firstName': 'Nicholas', 'footballName': 'Nick', 'gsisId': '00-0036182', 'gsisItId': 53074, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/orgr5wnkiabp4s03aqj3', 'jerseyNumber': 15, 'lastName': 'Westbrook-Ikhine', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'N.Westbrook-Ikhine', 'smartId': '32005745-5356-7220-67cc-7d57ec5c5725', 'status': 'ACT', 'uniformNumber': '15', 'currentTeamId': '2100', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",nick westbrook-ikhine,WR,2100,2023,nick westbrook-ikhine,TEN,8488.931555,1997-03-21,0.117647059,Nick Westbrook-Ikhine,611,-0.03321675,0.5134260102389769,26,74.0,215.0,
678,6.725047619,3.380739785,12.45589286,2.818321511,3.582469136,0.201729351,72.32142857,30.35068215,7,81,112,1066,"{'season': 2023, 'displayName': 'DeVonta Smith', 'esbId': 'SMI206016', 'firstName': 'DeVonta', 'footballName': 'DeVonta', 'gsisId': '00-0036912', 'gsisItId': 53439, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/f8nowzare3wd2qw4jx7d', 'jerseyNumber': 6, 'lastName': 'Smith', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'D.Smith', 'smartId': '3200534d-4920-6016-573c-fcc767bafc4d', 'status': 'ACT', 'uniformNumber': '6', 'currentTeamId': '3700', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",devonta smith,WR,3700,2023,devonta smith,PHI,18999.32126,1998-11-14,0.294117647,DeVonta Smith,1100,-0.011155832,0.4776942355889724,24,72.0,165.0,
679,6.723269231,3.851183452,12.26727273,3.115844785,6.909090909,3.057907457,60.0,13.32759169,2,33,55,567,"{'season': 2023, 'displayName': 'Noah Brown', 'esbId': 'BRO567406', 'firstName': 'Noah', 'footballName': 'Noah', 'gsisId': '00-0033591', 'gsisItId': 45052, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/skdu8rnw7nwgxdkaonyi', 'jerseyNumber': 85, 'lastName': 'Brown', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'N.Brown', 'smartId': '32004252-4f56-7406-27bf-fae9f5eeb8ad', 'status': 'ACT', 'uniformNumber': '85', 'currentTeamId': '2120', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",noah brown,WR,2120,2023,noah brown,HOU,17664.30932,1996-01-06,0.705882353,Noah Brown,468,-0.023470834,0.4898520811833505,27,74.0,225.0,
680,6.708163265,5.044273468,10.00192308,3.422396921,6.176111111,1.131837643,69.23076923,24.38241147,4,72,104,1014,"{'season': 2023, 'displayName': 'Jaylen Waddle', 'esbId': 'WAD088683', 'firstName': 'Jaylen', 'footballName': 'Jaylen', 'gsisId': '00-0036613', 'gsisItId': 53435, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/qjsz2h6shbdnksctzeka', 'jerseyNumber': 17, 'lastName': 'Waddle', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'J.Waddle', 'smartId': '32005741-4408-8683-c826-c882ad6fd5c2', 'status': 'ACT', 'uniformNumber': '17', 'currentTeamId': '2700', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",jaylen waddle,WR,2700,2023,jaylen waddle,MIA,22248.43637,1998-11-25,0.117647059,Jaylen Waddle,652,-0.035157714,0.4608102500259363,24,70.0,182.0,
685,6.660144928,4.680573923,5.50313253,2.905875218,5.530508475,0.849934552,71.08433735,9.937190931,3,59,83,592,"{'season': 2023, 'displayName': 'Dallas Goedert', 'esbId': 'GOE595520', 'firstName': 'Dallas', 'footballName': 'Dallas', 'gsisId': '00-0034351', 'gsisItId': 46118, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/flzasty1ea7iswbtd0e5', 'jerseyNumber': 88, 'lastName': 'Goedert', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'D.Goedert', 'smartId': '3200474f-4559-5520-b7af-5e002aedafbb', 'status': 'ACT', 'uniformNumber': '88', 'currentTeamId': '3700', 'ngsPosition': 'TE', 'ngsPositionGroup': 'TE'}",dallas goedert,TE,3700,2023,dallas goedert,PHI,18999.32126,1995-01-03,0.294117647,Dallas Goedert,857,-0.011155832,0.4776942355889724,28,77.0,256.0,
688,6.60375,4.107798484,14.51986667,2.821496012,3.552826087,-0.554972397,61.33333333,22.1063102,5,46,75,719,"{'season': 2023, 'displayName': 'Rashid Shaheed', 'esbId': 'SHA089447', 'firstName': 'Rashid', 'footballName': 'Rashid', 'gsisId': '00-0037545', 'gsisItId': 55133, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/y96n1bum9eowfxmt1nbg', 'jerseyNumber': 22, 'lastName': 'Shaheed', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'R.Shaheed', 'smartId': '32005348-4108-9447-3491-eb73ad07ef30', 'status': 'ACT', 'uniformNumber': '22', 'currentTeamId': '3300', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",rashid shaheed,WR,3300,2023,rashid shaheed,NO,15323.18852,1998-08-31,0.764705882,Rashid Shaheed,604,0.007729944,0.429164896092596,25,72.0,180.0,
694,6.5016,4.620845476,6.529552239,3.435768405,4.984680851,0.363835375,70.14925373,9.232048384,4,47,67,452,"{'season': 2023, 'displayName': 'Cade Otton', 'esbId': 'OTT712400', 'firstName': 'Cade', 'footballName': 'Cade', 'gsisId': '00-0038129', 'gsisItId': 54571, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/vchmryh0myuq67t9ei1u', 'jerseyNumber': 88, 'lastName': 'Otton', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'C.Otton', 'smartId': '32004f54-5471-2400-c87d-346814f25b06', 'status': 'ACT', 'uniformNumber': '88', 'currentTeamId': '4900', 'ngsPosition': 'TE', 'ngsPositionGroup': 'TE'}",cade otton,TE,4900,2023,cade otton,TB,19867.48173,1999-04-15,0.294117647,Cade Otton,1194,-0.015060146,0.4953687107345246,24,77.0,250.0,
701,6.391794872,4.64075474,8.0102,3.503700411,4.546666667,-0.094088073,60.0,9.739531785,1,30,50,368,"{'season': 2023, 'displayName': 'Kylen Granson', 'esbId': 'GRA367521', 'firstName': 'Kylen', 'footballName': 'Kylen', 'gsisId': '00-0036876', 'gsisItId': 53556, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/vqpymhfwmfrtlzfpv60p', 'jerseyNumber': 83, 'lastName': 'Granson', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'K.Granson', 'smartId': '32004752-4136-7521-12e0-76f6488826b0', 'status': 'ACT', 'uniformNumber': '83', 'currentTeamId': '2200', 'ngsPosition': 'TE', 'ngsPositionGroup': 'TE'}",kylen granson,TE,2200,2023,kylen granson,IND,8154.329166,1998-03-27,0.588235294,Kylen Granson,496,-0.028286608,0.4824763754831138,25,75.0,235.0,
704,6.32787037,2.754265737,11.36718182,2.223936376,3.037101449,0.282835712,62.72727273,30.04105933,2,69,110,905,"{'season': 2023, 'displayName': 'Drake London', 'esbId': 'LON013463', 'firstName': 'Drake', 'footballName': 'Drake', 'gsisId': '00-0037238', 'gsisItId': 54473, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/rrwzcsvsfqq9xptp8o48', 'jerseyNumber': 5, 'lastName': 'London', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'D.London', 'smartId': '32004c4f-4e01-3463-a3e9-f95e800c8bba', 'status': 'ACT', 'uniformNumber': '5', 'currentTeamId': '0200', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",drake london,WR,200,2023,drake london,ATL,10192.44223,2001-07-24,0.529411765,Drake London,860,0.0056006303,0.4276270260426151,22,76.0,210.0,
705,6.305203252,4.513196069,7.635036496,2.887600371,3.442135922,-1.071060146,75.18248175,26.34946545,4,103,137,1014,"{'season': 2023, 'displayName': 'Adam Thielen', 'esbId': 'THI510348', 'firstName': 'Adam', 'footballName': 'Adam', 'gsisId': '00-0030035', 'gsisItId': 40488, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/kmldtl8p9h7h5dzvkwsw', 'jerseyNumber': 19, 'lastName': 'Thielen', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'A.Thielen', 'smartId': '32005448-4951-0348-440c-28f32f21652b', 'status': 'ACT', 'uniformNumber': '19', 'currentTeamId': '0750', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR'}",adam thielen,WR,750,2023,adam thielen,CAR,12156.88602,1990-08-22,0.176470588,Adam Thielen,1045,-0.008762591,0.5166312551852527,33,74.0,200.0,
706,6.304736842,3.798399178,5.1112,3.06839333,4.068205128,0.269805951,78.0,6.8120995,1,39,50,352,"{'season': 2023, 'displayName': 'Tanner Hudson', 'esbId': 'HUD753368', 'firstName': 'Tanner', 'footballName': 'Tanner', 'gsisId': '00-0034613', 'gsisItId': 46797, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/dcrfuiyknwrwxsjsjf9q', 'jerseyNumber': 87, 'lastName': 'Hudson', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'T.Hudson', 'smartId': '32004855-4475-3368-5306-edfb2fda948f', 'status': 'ACT', 'uniformNumber': '87', 'currentTeamId': '0920', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR'}",tanner hudson,TE,920,2023,tanner hudson,CIN,11815.93203,1994-11-12,0.470588235,Tanner Hudson,276,-0.055004884,0.5632717896240024,28,77.0,239.0,
721,6.078208955,3.221525688,13.08089552,2.384421087,3.890526316,0.669000628,56.71641791,18.60049535,2,38,67,431,"{'season': 2023, 'displayName': 'Quentin Johnston', 'esbId': 'JOH823261', 'firstName': 'Quentin', 'footballName': 'Quentin', 'gsisId': '00-0038544', 'gsisItId': 55885, 'lastName': 'Johnston', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'Q.Johnston', 'status': 'ACT', 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/eamj83siagr6rba0epv0', 'smartId': '32004a4f-4882-3261-dcd8-a43c8f7c5608', 'jerseyNumber': 1, 'uniformNumber': '1', 'currentTeamId': '4400', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",quentin johnston,WR,4400,2023,quentin johnston,LAC,25103.14906,2001-09-06,0.647058824,Quentin Johnston,748,-0.036350995,0.5298216706703321,21,76.0,201.0,
723,6.06556962,4.331444573,5.867582418,3.829743969,4.487123288,0.155678715,80.21978022,11.40275571,2,73,91,673,"{'season': 2023, 'displayName': 'Dalton Kincaid', 'esbId': 'KIN069130', 'firstName': 'Dalton', 'footballName': 'Dalton', 'gsisId': '00-0038933', 'gsisItId': 55889, 'lastName': 'Kincaid', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'D.Kincaid', 'status': 'ACT', 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/gc2do3ceqflw2axa6xii', 'smartId': '32004b49-4e06-9130-e563-7edd228031c8', 'jerseyNumber': 86, 'uniformNumber': '86', 'currentTeamId': '0610', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR'}",dalton kincaid,TE,610,2023,dalton kincaid,BUF,11686.28426,1999-10-18,0.588235294,Dalton Kincaid,784,-0.020243721,0.4835217558861033,23,76.0,240.0,
724,6.064591837,3.803695691,11.86178218,2.514895689,3.385294118,-0.418401574,50.4950495,30.48502136,4,51,101,574,"{'season': 2023, 'displayName': 'Marquise Brown', 'esbId': 'BRO413218', 'firstName': 'Marquise', 'footballName': 'Marquise', 'gsisId': '00-0035662', 'gsisItId': 47808, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/wgxeuyqliuweurzeigyh', 'jerseyNumber': 2, 'lastName': 'Brown', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'M.Brown', 'smartId': '32004252-4f41-3218-bf76-54f4042e0396', 'status': 'ACT', 'uniformNumber': '2', 'currentTeamId': '3800', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",marquise brown,WR,3800,2023,marquise brown,ARI,24422.64928,1997-06-04,0.176470588,Marquise Brown,784,-0.022057883,0.5453732370141039,26,69.0,170.0,
726,6.009183673,3.232676164,17.54230769,2.480391722,2.281153846,-0.951522317,50.0,23.36254719,3,26,52,449,"{'season': 2023, 'displayName': 'Justin Watson', 'esbId': 'WAT441238', 'firstName': 'Justin', 'footballName': 'Justin', 'gsisId': '00-0034386', 'gsisItId': 46213, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/vr9tayyujt23takv3hv3', 'jerseyNumber': 84, 'lastName': 'Watson', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'J.Watson', 'smartId': '32005741-5444-1238-2d2d-798b898e0b8e', 'status': 'ACT', 'uniformNumber': '84', 'currentTeamId': '2310', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",justin watson,WR,2310,2023,justin watson,KC,18143.28855,1996-04-04,0.235294118,Justin Watson,692,-0.002819249,0.5123642439431914,27,74.0,215.0,
727,5.996315789,4.402659577,8.9824375,2.890085917,6.342952381,1.940292804,65.625,33.49398377,6,105,160,1486,"{'season': 2023, 'displayName': 'Puka Nacua', 'esbId': 'NAC559347', 'firstName': 'Puka', 'footballName': 'Puka', 'gsisId': '00-0039075', 'gsisItId': 56042, 'lastName': 'Nacua', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'P.Nacua', 'status': 'ACT', 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/br1ovzclyrebrec6q0mp', 'smartId': '32004e41-4355-9347-35af-af88fcaf7ee9', 'jerseyNumber': 17, 'uniformNumber': '17', 'currentTeamId': '2510', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",puka nacua,WR,2510,2023,puka nacua,LA,30181.89015,2001-05-29,0.647058824,Puka Nacua,1049,-0.010258163,0.5285269273401368,22,74.0,205.0,
731,5.940675676,3.475029421,13.09407895,2.328017206,5.437380952,1.962351532,55.26315789,26.52629839,5,42,76,656,"{'season': 2023, 'displayName': 'Tee Higgins', 'esbId': 'HIG387791', 'firstName': 'Tamaurice', 'footballName': 'Tee', 'gsisId': '00-0036410', 'gsisItId': 52441, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/fkpf9urirrkqkln7d2n9', 'jerseyNumber': 5, 'lastName': 'Higgins', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'T.Higgins', 'smartId': '32004849-4738-7791-9f89-d556c4b59b9a', 'status': 'ACT', 'uniformNumber': '5', 'currentTeamId': '0920', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",tee higgins,WR,920,2023,tee higgins,CIN,11815.93203,1999-01-18,0.470588235,Tee Higgins,573,-0.055004884,0.5632717896240024,24,76.0,210.0,
735,5.904,2.606293386,12.16385417,2.715135264,2.398644068,-0.207649318,61.45833333,24.24990655,8,59,96,674,"{'season': 2023, 'displayName': 'Romeo Doubs', 'esbId': 'DOU043165', 'firstName': 'Romeo', 'footballName': 'Romeo', 'gsisId': '00-0037816', 'gsisItId': 54597, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/pk4dvgjaicaupntsdnnp', 'jerseyNumber': 87, 'lastName': 'Doubs', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'R.Doubs', 'smartId': '3200444f-5504-3165-5639-a63528da6f6e', 'status': 'ACT', 'uniformNumber': '87', 'currentTeamId': '1800', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",romeo doubs,WR,1800,2023,romeo doubs,GB,17450.51153,2000-04-13,0.176470588,Romeo Doubs,938,-0.008868595,0.4953945751892631,23,74.0,200.0,
737,5.842929293,3.532683842,7.0575,3.38621757,4.347790698,0.815106856,71.66666667,21.0885675,10,86,120,889,"{'season': 2023, 'displayName': 'Sam LaPorta', 'esbId': 'LAP640235', 'firstName': 'Sam', 'footballName': 'Sam', 'gsisId': '00-0039065', 'gsisItId': 55899, 'lastName': 'LaPorta', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'S.LaPorta', 'status': 'ACT', 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/svqsmqhfemrnxcheh0ev', 'smartId': '32004c41-5064-0235-3970-b5e5514839fc', 'jerseyNumber': 87, 'uniformNumber': '87', 'currentTeamId': '1540', 'ngsPosition': 'TE', 'ngsPositionGroup': 'TE'}",sam laporta,TE,1540,2023,sam laporta,DET,18231.83526,2001-01-12,0.647058824,Sam LaPorta,1153,-0.019159209,0.4974600717479974,22,75.0,249.0,
741,5.799243697,3.977973072,13.75378151,2.447393521,5.923636364,1.945663292,55.46218487,38.33281417,8,66,119,1114,"{'season': 2023, 'displayName': 'DK Metcalf', 'esbId': 'MET363377', 'firstName': 'DeKaylin', 'footballName': 'DK', 'gsisId': '00-0035640', 'gsisItId': 47847, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/u4cefcz7gjvby8c2kdkm', 'jerseyNumber': 14, 'lastName': 'Metcalf', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'D.Metcalf', 'smartId': '32004d45-5436-3377-5806-d2746f1b94aa', 'status': 'ACT', 'uniformNumber': '14', 'currentTeamId': '4600', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",dk metcalf,WR,4600,2023,dk metcalf,SEA,30073.40601,1997-12-14,0.647058824,,831,-0.001220789,0.4971306582488517,25,76.0,230.0,
